"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19"
"11",2.29502941370877,2.28484982729771,2.43498440597864,1.60063628501426,1.597360870821,2.43735936481411,1.16537807363561,1.22605947858678,1.77253421459207,2.35325243451742,3.58248722430712,3.12110110225649,3.44491411070585,3.91534643053112,4.17452567101529,4.74741961669048,3.52198151341423,2.31594615216385,2.39874828547327
"12",6.32754973891202,6.31813655979395,4.45695688952433,2.6880368103273,1.82225687790871,2.06026193678228,0.227522752393685,0.871167085139752,0.920697002316813,1.93415674145597,2.65223896074094,3.117323686223,4.07588498288008,4.94971976568004,4.18412538502825,4.37719205107843,2.77054449301442,4.00422803507561,4.73454330117194
"13",4.34380990151364,4.33809992126691,4.5510560204491,3.08541301167603,2.2851957885033,1.42166682217683,1.99549740664165,2.0519421144424,2.24314189215797,1.88396796058269,2.13890596657272,2.19440285236354,1.02149833695127,0.694802233779797,1.54907714384919,2.59700848409461,3.70099692174833,2.01707958075215,2.47458490751795
"14",8.27063916980634,8.28512323299238,7.31058908223143,7.92453051909865,7.05298691957123,4.90446222782647,5.63295073431757,4.24738449607821,3.84818188829243,4.02278039887161,3.65717370533234,2.93183988567761,3.01436729960242,3.54138518092303,3.22903127681093,1.74697493376808,2.30209540201972,3.51092079765545,3.56232944406512
"15",9.20559851939982,9.22520539916876,9.54382491256333,9.27990205701323,8.69839788344456,7.62265398221465,7.93016940866368,7.39852960439857,5.11442834362613,4.27106227014151,4.09548916971052,3.12243354986032,3.32273813714351,3.43698453141705,3.98946243490257,1.20931139194024,1.51224854253507,2.3019276565794,1.72922108466826
"16",9.1893383567982,9.20035125264614,8.46744612859647,9.66571853929908,9.38784365635493,9.30169448623032,9.47481714283265,9.39197851597855,8.19657811689227,7.47071368633314,6.73453517161746,6.90563540621377,6.17327703910283,5.82103260995298,4.44548372720718,4.4663919699207,4.30377943538433,4.19296118393775,2.9639929297846
"17",7.14055786899333,7.15554480326725,7.97640387676531,7.6403719761867,7.55248116329598,8.54819636723765,8.76736739700367,8.89003163929373,8.5920865577212,9.11031478044373,8.93804177509659,9.16563249016519,8.22795867973246,7.25082871914942,6.05919450079573,6.1490099767824,5.95025947625995,6.41203061620648,6.16178881546109
"18",7.07551721858682,7.09529454059989,7.59896948416468,8.62478508995925,9.65807632036765,9.76235301282782,9.58043898890376,9.45075338644654,9.8672612236142,9.98555845949391,9.74274108641029,9.65039208642133,9.65438678762806,7.75142042978238,6.39535825678785,6.77907669305987,6.57920650356675,5.75636468222007,4.96423847102874
"19",6.9942164055787,7.01906080733472,8.05392835384653,8.51796444919982,9.52704543785079,10.0146037021698,9.90045059149486,9.78964988051128,9.22466214279192,9.18999431950439,9.91240933380838,9.63433061903912,9.85178107144101,8.74237211159748,9.55621808494137,10.0766757978344,8.88797717317379,8.75639101436877,8.48882751018034
"20",7.89665542996894,7.92666069297016,7.23905251218199,7.99336566410564,8.2356294588458,8.03997665521548,7.99683647979448,8.36333646417985,9.32190134973425,9.29048257540186,8.87966647795261,8.58150170155607,9.51440035536793,9.63429308596846,9.93394857726013,9.39596950565245,7.65575361527249,7.0259426384011,5.39669741128783
"21",6.76657412915593,6.80521547366841,6.81057250227652,7.15790174410167,6.14723815253777,5.88879540889991,7.17774052093354,7.68811745494233,8.36869883355447,8.77260578812586,8.74395982931905,8.67256308316389,9.18216907717291,10.1411710608397,10.7716311477842,10.6245875621701,11.0461270566186,10.3273717200701,10.3475617405472
"22",1.677143234847,1.71010309235274,2.36829839420286,3.63946241080411,4.67825151924608,5.53798198663554,5.20298610498863,5.1597788212593,5.92680712346303,6.79352411209499,6.78030894283053,5.69048010548377,5.86033469789472,6.46622753901964,7.67085690926831,8.70213923040814,10.3119142097293,9.8011672144914,10.1321404827915
"23",4.76657412915595,4.75973053801428,4.76146117644354,5.10997066428509,3.24562787646338,4.47664937586596,4.16524768147334,3.31243413648264,4.81163249783258,5.3424818408796,4.58735962187077,5.31861599179231,4.39700426434601,5.54849329800101,6.57560428155947,6.73446980649045,8.12124616432201,8.20120761370025,9.71199241006045
"24",5.79909445435921,5.79081197162415,5.57396914012636,5.5209504891333,3.74408767159305,2.78606525711638,2.61591788139738,2.86766532328716,3.89445654813301,4.05776588486001,4.28658706236325,5.65791271350774,5.48638511738673,5.85866443984655,5.50671666342902,5.78784581835161,6.45926900088221,7.26279622871803,7.76274022210555
"25",6.81535461696084,6.81002787296214,5.46275891665733,5.04572153299512,3.06264012132313,2.45962219240502,1.83669432225108,2.51150460385674,1.66524474944198,2.6171457227238,3.21247896917478,3.90566277805722,4.43129672436381,5.20538009667548,5.43713348264046,5.12453616125797,5.70527217710785,6.77353063405711,7.25928827466969
"26",6.98608632427791,6.94904876896193,6.88743350919027,6.86884488172304,7.29394006294705,7.4650378963508,6.61836727059898,6.47070320736941,4.9228106848576,4.98005402493233,5.74121924157343,5.44157532657639,4.8718522747554,5.46538809568207,5.48979991629277,6.22070423073605,6.18632499098218,5.81213585044182,6.39306855791146
"27",9.09990746248929,9.0641739198766,6.90212191204559,6.89363487488121,8.30401721673956,8.57256990441221,8.68729500395811,8.20003063926254,6.67477926385694,5.90054627723444,6.38806687039226,6.78575992672438,6.94423694787803,6.28391909329831,5.6962334447725,5.90117213508416,5.7463401322738,4.8665283873317,5.89991866294192
"28",9.22185868200149,9.18484540210221,10.121582075202,9.43784049549399,10.0133210741354,8.47265927070634,8.95716852738902,9.15933089707517,9.49899264126188,8.21586996098643,8.1034856022512,7.66415544891062,8.16808803650754,7.47425739063454,6.38859922345279,5.46527679727564,5.50603232849515,6.10672948700105,5.77172764253117
"29",7.27876925110717,7.25509595581044,8.19395233308905,8.37134656360189,8.36963318222561,9.25530966413188,9.25470950960283,9.04937219934095,8.76516418268685,7.00419411344539,6.164768748853,6.00380889243128,6.31537724167113,5.62640143097201,6.49776176455774,6.79793253631574,5.89513838463101,6.01726010979595,4.22941655893159
"30",6.23811884460309,6.23962758504953,6.98558401165891,8.14961604484377,7.77337299467573,8.20075730243357,7.78948804867162,7.18402223119782,7.90718700189077,6.43408969862037,6.27123197418166,7.25391061274008,6.67215904481091,5.72869302590947,6.21506309390059,7.01290742193834,7.08585680509049,7.72309739673625,7.18034797140833
"31",-9.94074294401481,-9.90142985847005,-7.0765464652949,-3.27959092240543,-1.1975844784609,0.424444370653345,2.35631494197462,4.14969773860091,5.25008361184418,6.58504370077669,7.1341148163589,6.86182999836021,6.32506506700413,6.71503039479934,6.67192590539844,6.84651941695846,5.21323528938058,3.70899975223315,4.58780662416846
"32",-2.01391367572213,-1.98416957361783,-2.70243231522738,-2.9761999199555,-2.33385384512759,-2.17784676347943,-0.335734091572586,-0.00395047725430757,1.46133058140091,2.29352992557763,3.60114528244012,4.68150507589442,5.17400007388489,6.39794538725159,6.66318023862683,5.66627668327969,6.63418677927123,7.30674955768912,5.99655017199252
"33",1.97795624297704,1.99068331411161,0.059316384111076,-1.25272241690628,-2.45792171662746,-2.37784700793085,-2.13374873716772,-1.63960292369771,-1.00742631182501,0.645458216522722,1.43859713310159,2.26366174033752,3.57885424962825,3.06179881708549,1.31786636469193,3.17174108512281,5.08785356369682,6.06774598868765,6.52229211606684
"34",6.05112697468436,6.04086915256036,4.95300866158556,2.41403339786043,1.86526952399036,0.977806453504838,0.350833876802271,-0.00692030684622302,0.0742885087231174,0.829904584142859,1.48413560648834,2.17860415770229,2.43153868671538,3.98257955043407,4.89159283663708,4.97582468114667,4.1852834823107,4.49769759106085,5.83226042520586
"35",6.98608632427786,6.99730723285392,6.85051000603398,5.80081318981742,5.74560244424664,5.04753085181753,3.97409939213413,2.66292107732983,2.12597428031486,2.58383104841802,2.64683899224805,3.2722313914277,3.12728576674593,3.93011998032028,4.88556631152705,2.37506150321229,1.17640914072768,2.34395749524266,3.6768583407637
"36",5.86413510476566,5.8946879960857,6.9264445351348,6.97904772993204,7.34705609252968,7.1957775108942,6.80148010305,6.18278016093853,5.04453631909049,3.94726445033921,3.25726586865782,3.12911718103029,3.32299217242841,3.5545823521929,3.53532925144614,5.30077160588854,4.91115887831657,4.09335478197372,3.9638066364078
"37",1.717793641351,1.76006403217317,2.77451279830487,4.09606793251718,4.83225606955679,4.46738333311668,5.75954490347007,5.3478772396108,3.86918800868996,3.32356707018209,1.74030685166331,2.44258692809632,3.07815225029471,2.57410740693852,2.77614208968357,2.90090234257148,2.43091002414683,2.67989415239614,3.57155312031129
"38",1.53893185273311,1.5920606205325,1.97239832948597,2.59111259076863,3.16026504344851,3.81514160058794,2.27444254100546,3.29742326897006,2.5960763749292,1.41104969539667,2.97453188378239,2.95211208615843,2.21346587241403,2.65020780661637,2.27995075712618,2.42823975199285,1.94641924627024,1.71079222521372,2.85447496513766
"39",-2.49358847247013,-2.46777029258513,-2.11349369350152,-1.03758957490602,-0.0753034929549643,1.25632578432241,1.27693138193722,1.83582674922164,2.12033265005151,2.24389694368169,2.38660053435059,2.92797487228268,1.83657013215447,2.27710947894104,2.65509302249127,2.83860464610312,4.28348731511296,3.07431094286456,2.11526271625856
"40",-9.57488928547827,-9.54799740595492,-8.77469218816901,-7.42199560032356,-4.68402679130689,-3.46753910101569,-2.67102380436324,-1.2210632482397,-0.0528057197365532,1.08552059999972,1.16835179309315,2.24607179468377,1.80971316080761,2.17741146620291,2.53933285207832,1.99165697348845,1.81458123878759,3.19913945422974,2.63679898902899
"41",-2.6561900984864,-2.62893430109163,-2.7723099416399,-3.79580827681926,-3.8465752284293,-3.39891400752871,-2.71901099076584,-2.00470646091501,-3.34780309115783,-2.68681367955091,-1.64717212814506,-0.684720785272551,-0.211038016329384,0.342449841835828,0.854634804704997,1.87378576450548,1.62788249434628,2.34939478255204,1.70435788350929
"42",3.23811884460303,3.27066313887494,2.18539796721889,2.06014662343157,-0.466886080940257,-1.45349585233537,-1.42233911272616,-2.08922140329382,-1.04322805527235,-0.459227346360996,-2.2718373423645,-2.44772932805273,-1.27758815180459,-0.439659009423652,0.112263331441681,0.404058207791934,0.209339694129495,0.755218252838074,0.239801596680243
"43",5.1568180315949,5.18598964852637,3.56637992908153,3.65594159075762,2.46241408696146,1.5085968340706,1.31633746337835,-0.124056928268486,-0.608313472637436,-0.289780540490781,-1.78618820046086,-4.06543927104269,-4.80772375182161,-5.6811533200364,-4.38316425586253,-3.11956658362862,-1.80312435152258,-1.19099936671876,0.10623898954799
"44",5.09990746248922,5.12277079888855,5.01167739212551,4.52511362949414,3.9374398472305,2.24385467340373,2.02390812582371,2.65741142428101,1.26985381680062,0.557456613827584,-0.763543256999705,0.366000567941352,-0.823115418700721,-1.11497065191868,-1.4293233548444,-1.62565626566152,-0.859593287558707,-1.06278068248707,-1.49641086998329
"45",4.18933835679815,4.17907266850884,3.07156369558837,3.53020397031852,3.54263600133988,4.32377443160613,3.38614057644577,3.73684381166584,4.09773471484022,4.10542106464866,4.17787813461983,3.30342574575915,2.91456434517419,2.02503446018606,-0.22794879236346,-0.759757314653847,-1.31787138838523,-2.55939251768076,-2.17673195076084
"46",5.33567982021278,5.30213341897757,5.11339068753916,3.77850921334841,4.7899189398483,4.15614836915152,3.66299950915076,3.93593063940355,4.01701345297922,4.46117942736328,4.19955126594276,4.53481369959687,4.77847873248543,4.08318358998113,3.0963998301064,0.942445036396359,-0.241588257435045,-3.00710106807528,-2.35812465243482
"47",8.52267169013148,8.47262597958003,8.58524357459052,7.39848668206652,7.6109226885267,8.07025739105187,7.49868115968995,5.93274020113964,5.96182185092926,5.06612262451531,5.48557482539185,5.11601807680382,4.86467586914598,4.18814122511771,3.832379405106,3.37092880794318,3.7268828547686,0.679433657123211,0.331389845383584
"48",8.6527529909445,8.60916705289323,8.1958035386675,8.51227596015034,8.77287649476322,8.89518938143495,8.73945863908895,8.58217796091479,8.45542657157051,7.83646132537845,6.7575621139718,6.36385886528356,5.80356538005826,5.16458489897455,5.04991610367163,5.06013997969175,3.97689928947329,2.68020866701428,2.35123192480372
"49",6.66901315354611,6.65172071834884,7.56238430813369,8.22825520327786,8.80119644546737,8.83757955103742,9.22146288740253,9.27877497196686,9.08921883459433,8.7461328330458,8.61227673975136,7.23989965632096,7.07716969616468,6.80357719936541,6.84208653274063,6.89048805303397,6.13664528865699,7.57018237286572,6.4240479191943
"50",6.62023266574125,6.62562584077752,7.57604824043658,7.79976766621509,8.08562462523994,7.40333289820949,7.41455931833437,7.81755865110025,8.69899189556527,8.45449849633119,8.4718132403618,7.6137898259755,8.32746398517946,8.39442304190374,7.85973273787715,8.0850960453995,6.94221667848865,8.31728033812289,7.13620804934371
"51",5.60397250313961,5.61016783084598,3.81878784402592,2.78527760263711,3.09792917605796,3.71207740166379,4.92205040476828,4.95209423597712,5.64682124918684,6.84655245940081,8.25271768307179,8.22099400057595,8.33522105209681,7.93365485645234,8.06270043323908,7.46171230870387,7.20728544305269,8.04167951505918,8.33597079957314
"52",-0.32285676515307,-0.335328444933507,1.3763691746557,1.96777329478205,0.130078689274713,1.39120860499575,2.29373183937408,3.07321215563611,2.43687156816592,3.94774758979182,4.615615688428,6.01133430597855,5.46006045090787,5.93375445697567,6.40193818388288,6.76263707528747,7.67245481601362,7.8576773431816,8.63262781225705
"53",-3.16838522043761,-3.20440103362214,-1.38041676717014,-0.5952354881522,-0.886176289048652,0.180948744905959,0.320528110383032,1.0035154606675,1.65060378701669,2.11835906674912,2.09774725259477,4.16380162380664,3.73381838539969,3.62555009605086,4.48574181090414,5.86180039929222,5.51478283551986,6.88250335182386,7.56437260847486
"54",-1.11960473263273,-1.14121823124729,-0.958998959772396,-0.992962407700995,-0.58287992759919,-0.708038332614521,0.375541047643606,1.01984776411333,1.23663597482587,0.213139335442121,0.398776611368824,0.189131251223064,0.0389533416101586,-0.0614377776095748,0.800064676553297,0.777280572383908,2.58442664356905,4.09303081745227,4.91579626999734
"55",-0.0301738383237977,-0.0555144270300511,-0.0109790039666003,-2.34004188658956,-1.0677678782688,0.0522763889131307,-0.164088334864997,-0.0422774442410292,0.892365437197676,0.195751409171924,-0.583807611517705,-1.08117105950151,0.196721281344696,1.1890641205333,0.581850308141868,0.833034561447133,1.01111993326525,0.585921380076048,0.549560774912573
"56",1.95356599907459,1.94934447882602,1.96433420094991,1.18107760676221,0.867552170473168,0.202943305756564,-0.324916345160032,-0.46041849366815,-1.11301409822935,-1.13528886470526,-0.693168898668363,-1.04943208071377,-1.68095894872674,-0.734282275429128,-0.743628145979621,0.0466723034818061,0.0627138664594321,-0.303175552750104,-0.973375284322657
"57",4.98608632427784,4.97869256165039,4.55493961560227,5.22417071793005,3.8390758238527,3.19722647400804,1.74982205744196,1.47722049727618,1.69370349188196,1.09269571291934,1.40696165027814,0.418844810837971,0.953637379426899,1.3528082239178,1.12035003290251,1.84148492271777,2.52661233649973,1.88173962613226,1.61634753627025
"58",8.13242778769247,8.09985479190178,6.87263798702274,6.39779698119455,5.68071904767439,5.07408870214406,3.33988176947909,3.12345296266733,3.27266904422621,3.15905143224868,2.82889748990738,1.34670098942935,0.697079772538056,-0.594768901762641,-0.471964388898201,-0.736498715847693,0.0425837937423252,1.19806620724338,1.67736335561594
"59",8.34380990151362,8.28892896410317,8.04563292868687,8.06075094434938,7.89000639140229,5.09974468849752,4.08390397725346,4.06568064147871,4.34118533123712,4.07731894236096,4.19542087101103,3.40458143549327,4.0201512845028,1.18531787274866,0.42735145101847,0.148165397113643,-1.89190817250864,-0.242592572011139,0.861187136266824
"60",9.49015136492826,9.44148314944145,9.75118057344734,9.60781391684103,9.22324261752491,9.05495511268294,7.87397213140774,6.64254981161262,5.55583255784004,4.99832358900251,4.84423453156349,4.65148389339196,5.23230356643652,6.34517829015061,4.36117499811555,3.01085918063388,2.98471526365632,2.93546934573986,2.84925566000631
"61",9.62023266574128,9.57711361345016,9.65428322924854,9.62713479326567,8.64653641146103,7.65369505038741,6.70400041905576,6.32354335233393,6.23546483269718,5.90350111969614,5.23696545658712,5.08938973496382,5.19443983101797,4.0981796338682,4.11426977787637,3.07449386220984,1.78245344303268,0.962434491016939,0.504884477030579
"62",2.77063916980634,3.57218144403651,4.44739040547667,4.05938424607474,4.69526390106987,5.40821284810022,5.3510062156323,5.72127510874444,5.60811773925292,5.62938052724991,3.76827129485951,3.394889705783,3.57849424511099,3.55006441183311,4.51960173054804,4.50581061067004,5.67164176457651,5.20632544325762,4.36520550865373
"63",-3.15212505783591,-1.62525690435624,-1.07410821975211,0.811684772760464,0.0217322675491547,0.830478872243309,3.26384390136208,3.62049579726132,2.96909493625252,3.53609467148103,4.40837116392143,3.72364468912936,2.23478000064952,0.816458368558315,1.93666581438277,3.11522044897646,4.22931849838819,4.37797146847897,4.48100040726348
"64",-10.0952144887302,-7.47111656624793,-6.68071614542283,-4.21799315844784,-2.99613101087859,-3.14085138536506,-1.4741536020533,-0.77251768012701,-0.485607071604469,1.07441474670229,2.10407065860858,2.14912789073179,2.82594075160392,3.70334881785931,3.68436485161945,3.92640491025413,3.7096113848745,2.60035130719411,3.01264444793714
"65",3.93730583647302,2.27949566726743,-0.998980695474493,-2.84897206746175,-2.51206035370074,-3.08624230438518,-1.47311937805568,-1.0228320095002,-0.659882526473496,-0.30507220529481,0.125205909849797,1.61932402404893,1.53830053006637,2.32106793310178,2.82005596023882,2.87428106455347,2.17745012039523,3.3974982175419,3.79289371239673
"66",0.929175755172231,-1.53601464726789,0.914749046512639,1.78930810550208,1.98102615231867,2.53000114476516,3.15894272404766,2.33154893025176,1.95690025721667,1.10038136009317,1.58482201987169,2.41836867521806,2.64615840866342,3.52486456343475,1.74581558337146,-1.18395632541794,-2.25396683627107,-1.11284665193288,-2.14045890486855
"67",3.96982616167629,2.49128061061129,2.68176815082363,3.2402234464839,1.72823869060278,3.87470514536858,3.38048946482593,2.41874718890083,2.69776468334348,1.40440306828642,0.446283439704724,0.547295503081678,1.656979101458,2.16520985180221,2.06285295969769,0.580083366993489,1.53893661281186,1.12340211541205,1.78485427156365
"68",6.04299689338361,5.31551854651277,4.35937134804368,4.1943091060078,0.304147738943545,0.910630303436025,0.948208933250544,-1.19123458945541,-0.966564376679797,-0.628010794600643,-0.0978811218739908,-0.794566744010421,-0.345132014102201,0.675582633949475,2.01613004508749,0.889067632402294,1.14954964103042,0.880322794865449,1.58045776523772
"69",6.18933835679824,6.75978595108787,6.34255199677377,4.80869349236343,3.36098404682204,2.70834703473759,1.70598958577864,1.24484057302208,1.86487927770674,1.80447615556194,0.411094644779657,0.27986997334637,0.629132178391972,0.557923055505937,1.24989789197231,-0.23954401588072,1.57107307339322,1.39147921622582,1.30968626780874
"70",6.22185868200149,6.83278465846716,6.46506183173396,5.92015840735127,7.10096278085173,5.87689209823939,4.65530097789228,5.14597186489338,1.77787779957001,2.20029561673552,2.28043970752922,2.26455554064764,2.17532975676329,2.45999168366829,2.71619140486238,2.74885257880591,1.8835227731342,2.39272123576343,0.883261001471772
"71",8.2950294137088,7.21689688559189,4.89412960052215,2.07824634785335,4.351852367854,4.52007434686882,5.2413740537587,5.49626292449768,6.61091260231963,5.94328372080478,5.17871448038996,4.77225474456913,3.7883357896037,2.90884072586848,2.68977605144392,4.40153371487756,2.7003180292217,2.48908389344649,1.95798719500612
"72",1.34380990151369,1.60429678878114,1.79476191367438,3.61534412498201,4.48490945894695,5.14998619859068,6.10907380340092,5.37732191738135,5.78123154329611,5.30803067675593,5.60788355678639,5.38015709759572,4.7070858647658,3.36826569095235,3.62118965700459,4.64036075690499,4.22587214766394,3.62036113711281,3.62524655395192
"73",3.39259038931856,3.47147299572755,3.7768523040298,3.97509152621752,4.61810267431312,4.39269767307095,4.8790649821993,5.10422186383041,5.29988094975643,5.24235521094103,5.14704773349382,5.16837822208607,4.13893645057106,2.74754471851495,3.38918748634189,4.20822126651459,3.94840266396817,3.80285581004188,4.61387328481612
"74",5.41698063322101,5.86301815229827,6.09630003116678,5.67322259965332,5.95601475468905,4.96189547745214,3.94827220421473,4.43439672428564,4.00817308803154,4.68668827561222,4.34944072203864,3.8911909771057,4.66075399932175,5.35020333282068,3.5350380197172,3.99444808889573,3.52903817228361,3.7812112373574,4.48514611235436
"75",-4.52610879767331,-2.05657451501613,0.759415204246242,1.53536932149824,2.72019168702728,3.06942471428001,-0.0490042199906822,1.59850752943589,1.63198523527449,2.78963447079987,0.536739289009881,0.977994019420685,1.64491231356212,2.30641421174745,1.70138248052275,2.66987589319881,2.79356085489702,2.40039520798231,1.66169947229183
"76",-3.50171855377088,-2.88071134703591,-2.17435474526752,-1.07737109967216,-0.333333573306816,0.85614989943526,0.904140466259435,0.838078157355368,1.01138601231807,1.53610659466993,3.15661128518905,1.90519510044339,2.35935107036118,2.85672814901631,3.5948990481394,4.15840376935308,4.30956433840177,2.79732753456258,0.769650812610966
"77",3.42511071452181,2.38138600805713,1.50736054998037,1.52395533799672,-0.0444511597881181,-1.60748354343069,1.6844584287086,1.49774245552123,0.147081963474314,1.14420207851872,2.20091352215591,2.19184511656578,0.380054876854138,0.333403262641247,1.11888908859739,0.564526734598139,2.22484921677245,2.57824328668331,2.36184816836852
"78",-0.5748892854782,-0.0806387702437362,0.357201652800953,-1.08684886109741,-2.12348072624072,-2.21204965562701,-1.60264458587649,-1.18066328253194,-0.646778247409488,-0.775089033001246,0.202216608392877,-0.647293832470745,-0.447435838981648,0.34822838266896,0.188701579321693,-2.7660789442984,-1.70885305648086,0.303750490675275,1.98362910885906
"79",-0.517978716372518,0.0619560046274078,-0.0306878556771052,-0.437064036469366,-1.34864239069026,-0.694741495629104,-1.23213143619991,-1.16664590730238,0.0711196080724393,-0.547018371462699,0.160395428414141,0.305786709697759,-2.15686802918049,-3.43019533937966,-1.41255261905679,-0.59161889122459,-1.32816227263577,-2.84342135010768,-1.60664194479325
"80",-4.46919822856764,-3.85850013614991,-4.11759304062434,-3.17714552034985,-2.90492000701819,-2.35278926812939,-3.24173656118212,-2.79304058402371,-2.23993822016632,-1.53556699726622,-1.08552733728311,-0.559702974527864,1.54284446331842,1.81109492151025,0.962378425079709,0.315063810347468,-0.972749048921104,-1.77244184492082,-1.79089987582453
"81",-3.41228765946196,-2.79288440097987,-3.52898607466394,-3.96927210154589,-1.37884773991312,-1.30219253049848,-2.03682415545256,-1.50367213603365,-1.80010295197463,-1.23004270962193,-2.41191155464953,-1.31656205494236,-0.654494619403079,-1.36794440091288,-1.19322517096184,-0.955206152496628,-0.698222252308496,0.244145539388266,-0.400012979843947
"82",-3.33911692775464,-2.29666419191722,-2.2267760120897,-4.98033561908687,-3.25199006111025,-2.40486474582502,-1.14879414911231,-0.519910181298419,-1.88664642462157,-1.67417985109956,-3.2504082017327,-2.91243018266762,-2.77268975858822,-1.08261011905761,-0.235807936946674,0.701892350768666,0.015449828786664,0.608185460391487,0.101915073070701
"83",-4.32285676515301,-5.03090515230519,-4.42725994874599,-2.56414036088369,-4.60680656529917,-3.60830594394094,-3.35033985205811,-3.72889510471896,-3.08809736633692,-2.7607276720937,-2.640405870713,-3.28942277530229,-4.00838408310161,-3.59648544454848,-2.98795266587333,-1.23929645112699,0.210680938414323,-2.38186425804399,-1.07224350533717
"84",-1.23342587084407,-6.15039187169475,-4.43716724729059,-5.28506113477977,-6.24734703476466,-5.34880262499054,-6.37425543356173,-7.3436585105382,-5.30118493462015,-5.56771947255752,-3.44917546097733,-1.80278447466344,-0.454430403746719,-0.00766729868351604,-1.195810244159,-2.25235117731102,-1.12189623317913,0.188457242530903,-0.969914317349848
"85",1.79909445435917,1.60898208997969,-0.299713343708509,-0.827053046695589,-0.402192727205184,-1.12278185782131,-1.30551658307158,-1.43594613058628,-1.14674831819214,-1.90418195057457,-1.11394935801396,-1.68484777386291,-1.67543306499678,-1.47628202326878,-1.77882606606056,-1.37722469952362,-2.44910012074845,-1.72298371421195,-2.76874404927229
"86",1.83974486086323,2.19116626241358,0.786556884737857,1.01401807948126,1.40437118800308,-3.24517107225652,-4.76266280062919,-4.28559362197592,-4.00671861471603,-3.44508736336646,-3.2735463858907,-1.73815410789706,-2.56983521197754,-1.88846035432108,-2.5381062583589,-2.45204177784517,-3.22211570742023,-5.14086389659839,-4.55880834653347
"87",4.79909445435919,0.904084354344465,0.913270534433962,1.59976906810048,1.1854110191711,-0.978516874960058,-2.81902579073323,-2.64446880214293,-3.1083376257286,-3.7426201903385,-5.52648635863838,-4.95159385248921,-3.70495966347048,-2.80916266076699,-1.7745943375809,-0.635562494786185,-0.43323926092803,-2.52034096924679,-3.08885862305541
